dtstart,dtend,dtstamp,uid,transp
"2019-09-09T16:00:00","2019-09-09T17:00:00","2021-10-24T00:15:59Z","725n0bt4hnl03nkp25bgoeu2ag@google.com","OPAQUE"
"2019-10-14T15:45:00","2019-10-14T17:00:00","2021-10-24T00:15:59Z","725n0bt4hnl03nkp25bgoeu2ag@google.com","OPAQUE"
"2019-12-11T16:00:00Z","2019-12-11T17:00:00Z","2021-10-24T00:15:59Z","v34umuqofm3vht353ao0i42if8@google.com","OPAQUE"
"2019-12-04T02:00:00Z","2019-12-04T02:15:00Z","2021-10-24T00:15:59Z","57fvapbmh04ehagcpphjtgtd6k@google.com","OPAQUE"
"2019-12-04T03:00:00Z","2019-12-04T04:00:00Z","2021-10-24T00:15:59Z","eborfqmql7kuke84ncl5tm1m0k@google.com","OPAQUE"
"2019-12-03T23:45:00Z","2019-12-04T00:00:00Z","2021-10-24T00:15:59Z","t2v38plv1drjhqm6pbste3mld0@google.com","OPAQUE"
"2019-12-05T03:00:00Z","2019-12-05T03:15:00Z","2021-10-24T00:15:59Z","31sjmq73pmnnhab64fgv8kagu8@google.com","OPAQUE"
"2019-12-05T03:00:00Z","2019-12-05T03:15:00Z","2021-10-24T00:15:59Z","hj973cn4045eordsjpogo96s2c@google.com","OPAQUE"
"2019-12-06T16:45:00Z","2019-12-06T17:00:00Z","2021-10-24T00:15:59Z","vqem1embkvnqlm981lm1occ7ns@google.com","OPAQUE"
"2019-11-22T14:00:00","2019-11-22T15:15:00","2021-10-24T00:15:59Z","ecnnm0qoqun7r54q1vnrt6c6fg@google.com","OPAQUE"
"2019-11-22T18:30:00","2019-11-22T19:45:00","2021-10-24T00:15:59Z","ecnnm0qoqun7r54q1vnrt6c6fg@google.com","OPAQUE"
"2019-11-24T19:15:00","2019-11-24T20:30:00","2021-10-24T00:15:59Z","ecnnm0qoqun7r54q1vnrt6c6fg@google.com","OPAQUE"
"2019-11-26T15:45:00","2019-11-26T17:00:00","2021-10-24T00:15:59Z","ecnnm0qoqun7r54q1vnrt6c6fg@google.com","OPAQUE"
"2019-11-29T16:45:00","2019-11-29T18:00:00","2021-10-24T00:15:59Z","ecnnm0qoqun7r54q1vnrt6c6fg@google.com","OPAQUE"
"2019-11-30T17:15:00","2019-11-30T18:30:00","2021-10-24T00:15:59Z","ecnnm0qoqun7r54q1vnrt6c6fg@google.com","OPAQUE"
"2019-12-02T15:30:00","2019-12-02T16:45:00","2021-10-24T00:15:59Z","ecnnm0qoqun7r54q1vnrt6c6fg@google.com","OPAQUE"
"2019-12-06T19:00:00","2019-12-06T20:15:00","2021-10-24T00:15:59Z","ecnnm0qoqun7r54q1vnrt6c6fg@google.com","OPAQUE"
"2019-12-08T01:00:00Z","2019-12-08T01:15:00Z","2021-10-24T00:15:59Z","1edfdv5ckacobpr708muc97t20@google.com","OPAQUE"
"2019-12-08T01:00:00Z","2019-12-08T01:15:00Z","2021-10-24T00:15:59Z","ivvm2k1h87260hhter4kf7oo88@google.com","OPAQUE"
"2019-12-08T23:00:00Z","2019-12-08T23:15:00Z","2021-10-24T00:15:59Z","d09vkh0dqngqgahss9f78n6qk0@google.com","OPAQUE"
"2019-12-16T13:45:00Z","2019-12-16T15:45:00Z","2021-10-24T00:15:59Z","erbtpat9egcdq880n0d8klp7cs@google.com","OPAQUE"
"2019-12-09T16:45:00Z","2019-12-09T17:00:00Z","2021-10-24T00:15:59Z","9nanthju8kmg97btdirf3a8k28@google.com","OPAQUE"
"2019-12-10T01:15:00Z","2019-12-10T02:30:00Z","2021-10-24T00:15:59Z","n8et2h1qdrmmphuf6bi7ehs96o@google.com","OPAQUE"
"2019-10-08T11:00:00","2019-10-08T11:50:00","2021-10-24T00:15:59Z","8g8645p8dmd4rijg9jmnh1frl4@google.com","OPAQUE"
"2019-12-10T19:45:00Z","2019-12-10T20:00:00Z","2021-10-24T00:15:59Z","0sut897k75oortpkkn8ntjcqbk@google.com","OPAQUE"
"2019-12-10T11:00:00","2019-12-10T11:50:00","2021-10-24T00:15:59Z","8g8645p8dmd4rijg9jmnh1frl4@google.com","OPAQUE"
"2019-09-10T15:30:00","2019-09-10T16:20:00","2021-10-24T00:15:59Z","hn4ft4dchig25a8sdvs54msr84_R20190910T203000@google.com","OPAQUE"
"2019-12-10T22:00:00Z","2019-12-11T00:00:00Z","2021-10-24T00:15:59Z","ll0kgc5404tbgcguf75h8093q4@google.com","OPAQUE"
"2019-09-15T12:15:00","2019-09-15T16:30:00","2021-10-24T00:15:59Z","66b79dsu5n0dk1i46ns4juv7gk@google.com","OPAQUE"
"2019-09-05T12:00:00","2019-09-05T14:30:00","2021-10-24T00:15:59Z","icj7ia4k742qa4pq16petpq184@google.com","OPAQUE"
"2019-09-12T12:00:00","2019-09-12T14:30:00","2021-10-24T00:15:59Z","icj7ia4k742qa4pq16petpq184_R20190912T170000@google.com","OPAQUE"
"2019-09-05T06:15:00","2019-09-05T08:15:00","2021-10-24T00:15:59Z","1vmafd81ts4bogku20n95volkc@google.com","OPAQUE"
"2019-09-12T06:15:00","2019-09-12T08:15:00","2021-10-24T00:15:59Z","1vmafd81ts4bogku20n95volkc_R20190912T111500@google.com","OPAQUE"
"2019-12-17T20:45:00Z","2019-12-17T21:45:00Z","2021-10-24T00:15:59Z","gk1l1b66minj0j86cl9t4c8fpk@google.com","OPAQUE"
"2019-12-11T18:45:00Z","2019-12-11T19:00:00Z","2021-10-24T00:15:59Z","uh3mgnrug6uomv2tjdo627g2i8@google.com","OPAQUE"
"2019-11-27T00:00:00Z","2019-11-27T02:00:00Z","2021-10-24T00:15:59Z","s5legqep6f48m1ctk6g98eqjlc@google.com","OPAQUE"
"2019-09-10T09:30:00","2019-09-10T10:45:00","2021-10-24T00:15:59Z","ofpufopqj27u8ar8nkuuodg1eo_R20190910T143000@google.com","OPAQUE"
"2019-09-09T11:00:00","2019-09-09T11:50:00","2021-10-24T00:15:59Z","d2v22vjn6i5lm64sf3vk786d7o_R20190909T160000@google.com","OPAQUE"
"2019-12-12T22:00:00Z","2019-12-12T23:00:00Z","2021-10-24T00:15:59Z","3lrrf1ebke66n8f0mg1rbcs7ok@google.com","OPAQUE"
"2019-12-13T01:30:00Z","2019-12-13T01:45:00Z","2021-10-24T00:15:59Z","pi0br51gn0iolstlqalqls516s@google.com","OPAQUE"
"2019-12-13T17:00:00Z","2019-12-13T17:15:00Z","2021-10-24T00:15:59Z","i2jeru3b9ae4si7jutdlm0gq70@google.com","OPAQUE"
"2019-12-14T04:00:00Z","2019-12-14T05:55:00Z","2021-10-24T00:15:59Z","q4cs7v3avmm73u1ur6ludua6ts@google.com","OPAQUE"
"2019-12-14T18:15:00Z","2019-12-14T18:30:00Z","2021-10-24T00:15:59Z","n3hbtinnbner1s8t4fp3tnsea8@google.com","OPAQUE"
"2019-12-15T23:30:00Z","2019-12-15T23:45:00Z","2021-10-24T00:15:59Z","ltbdg95n7aigkhflk3bnv3naeo@google.com","OPAQUE"
"2019-12-16T00:15:00Z","2019-12-16T01:45:00Z","2021-10-24T00:15:59Z","kf04mjbra5pl569kpk52papqt0@google.com","OPAQUE"
"2019-12-16T03:00:00Z","2019-12-16T04:00:00Z","2021-10-24T00:15:59Z","tjtft3vjopslhvm805bnmn6rr0@google.com","OPAQUE"
"2019-12-16T23:00:00Z","2019-12-16T23:15:00Z","2021-10-24T00:15:59Z","j18eko1g8b8movi9g3v25ejhh0@google.com","OPAQUE"
"2019-12-18T22:30:00Z","2019-12-18T22:45:00Z","2021-10-24T00:15:59Z","li8ppnvn48iqqc3ja62kqmi4co@google.com","OPAQUE"
"2019-12-19T04:00:00Z","2019-12-19T05:50:00Z","2021-10-24T00:15:59Z","orf469hjlv450dd5fqhrtpk9k0@google.com","OPAQUE"
"2019-12-19T03:00:00Z","2019-12-19T03:15:00Z","2021-10-24T00:15:59Z","su504f1bamjdertr9uicduvt6s@google.com","OPAQUE"
"2019-12-19T23:00:00Z","2019-12-19T23:30:00Z","2021-10-24T00:15:59Z","2khgfpelf2gannv1vbfflop8s4@google.com","OPAQUE"
"2019-12-19T20:45:00Z","2019-12-19T22:45:00Z","2021-10-24T00:15:59Z","08grdirmd0gpqor1ccjc9gmga4@google.com","OPAQUE"
"2019-12-20T14:30:00Z","2019-12-20T15:30:00Z","2021-10-24T00:15:59Z","edsk5kt8tgcgs7s571j9hr1brk@google.com","OPAQUE"
"2019-09-08T08:30:00","2019-09-08T12:30:00","2021-10-24T00:15:59Z","6h3q9t9bj3ca46h69ksbpig6qg@google.com","OPAQUE"
"2019-12-15T06:30:00","2019-12-15T10:30:00","2021-10-24T00:15:59Z","6h3q9t9bj3ca46h69ksbpig6qg@google.com","OPAQUE"
"2019-12-20","2019-12-24","2021-10-24T00:15:59Z","u721b1d0djpjf7ni0e5m5q535o@google.com","TRANSPARENT"
"2019-12-21T20:15:00Z","2019-12-21T20:30:00Z","2021-10-24T00:15:59Z","0p4p6cr1k61g3nh61hfjs1nbto@google.com","OPAQUE"
"2019-12-25T20:45:00Z","2019-12-25T21:00:00Z","2021-10-24T00:15:59Z","19ubatsv1hgem97p1emb28vrv0@google.com","OPAQUE"
"2020-01-01T20:45:00Z","2020-01-01T21:00:00Z","2021-10-24T00:15:59Z","745h11php5gc54103m15r1m6dc@google.com","OPAQUE"
"2019-12-30T05:00:00Z","2019-12-30T05:15:00Z","2021-10-24T00:15:59Z","b1tk1eb8vj1eq0svboeeht9ms4@google.com","OPAQUE"
"2019-12-21T04:15:00Z","2019-12-21T04:30:00Z","2021-10-24T00:15:59Z","fvnlkoep6kpjjgfone1rbj4qro@google.com","OPAQUE"
"2019-12-30T19:00:00Z","2019-12-30T19:15:00Z","2021-10-24T00:15:59Z","icj421t0fcmou6n9fk87ihufkg@google.com","OPAQUE"
"2019-12-28T20:15:00Z","2019-12-28T20:30:00Z","2021-10-24T00:15:59Z","in67ncu985ui1rhh96brlddu2k@google.com","OPAQUE"
"2019-12-24T21:30:00Z","2019-12-24T21:45:00Z","2021-10-24T00:15:59Z","lqgl7nbbrc9gnfb8tu98l6tj10@google.com","OPAQUE"
"2019-12-31T21:30:00Z","2019-12-31T21:45:00Z","2021-10-24T00:15:59Z","qv6qhnge19pn5cmgqq2fr66mn8@google.com","OPAQUE"
"2019-12-23T05:00:00Z","2019-12-23T05:15:00Z","2021-10-24T00:15:59Z","rnp3okmkcqcqgfm17ejrj69tp4@google.com","OPAQUE"
"2019-12-20T19:40:00Z","2019-12-20T20:40:00Z","2021-10-24T00:15:59Z","1fg6invqv48kqb9jn3v14p8hec@google.com","OPAQUE"
"2019-12-23T21:30:00Z","2019-12-23T21:45:00Z","2021-10-24T00:15:59Z","p43va506fo6e18ndgh0g9mu6p8@google.com","OPAQUE"
"2019-12-23T21:15:00Z","2019-12-23T21:30:00Z","2021-10-24T00:15:59Z","1ohtt55pshvvui88o9ms89l8m4@google.com","OPAQUE"
"2020-01-01T19:00:00Z","2020-01-01T19:15:00Z","2021-10-24T00:15:59Z","2pajsf8cku99dtovvrsonenhp8@google.com","OPAQUE"
"2019-12-11T17:00:00Z","2019-12-11T17:15:00Z","2021-10-24T00:15:59Z","313ak61nqc8dldbpdob8fhcg78@google.com","OPAQUE"
"2019-12-14T17:00:00Z","2019-12-14T17:15:00Z","2021-10-24T00:15:59Z","3iihjgi2va58p9hv2p8kd2id7o@google.com","OPAQUE"
"2019-12-29T19:30:00Z","2019-12-29T19:45:00Z","2021-10-24T00:15:59Z","45s10gmg6gedl0g573m3sbdndo@google.com","OPAQUE"
"2019-12-25T19:00:00Z","2019-12-25T19:15:00Z","2021-10-24T00:15:59Z","8nsnvaruf6accrd21s49634720@google.com","OPAQUE"
"2019-12-24T19:30:00Z","2019-12-24T19:45:00Z","2021-10-24T00:15:59Z","evovosti0mg6h5n4vupuq6rh9o@google.com","OPAQUE"
"2019-12-20T19:15:00Z","2019-12-20T19:30:00Z","2021-10-24T00:15:59Z","gjqhemshma1jusem1h8ndhfk6s@google.com","OPAQUE"
"2019-12-19T03:30:00Z","2019-12-19T03:45:00Z","2021-10-24T00:15:59Z","gt7prjlqsin2a8pdsr0m9psegc@google.com","OPAQUE"
"2019-12-17T15:00:00Z","2019-12-17T15:15:00Z","2021-10-24T00:15:59Z","ivaabor4jdumn7v072is4hl210@google.com","OPAQUE"
"2019-12-28T19:00:00Z","2019-12-28T19:15:00Z","2021-10-24T00:15:59Z","jjlr59d58u8bmfnpur1hel1dqg@google.com","OPAQUE"
"2019-12-16T23:30:00Z","2019-12-16T23:45:00Z","2021-10-24T00:15:59Z","jnb4c6r5kq8q66g4rpg4gufkj0@google.com","OPAQUE"
"2019-12-10T15:00:00Z","2019-12-10T15:15:00Z","2021-10-24T00:15:59Z","mdedj0t27voit8j22tpdvq46i8@google.com","OPAQUE"
"2019-12-30T19:45:00Z","2019-12-30T20:00:00Z","2021-10-24T00:15:59Z","mu531j2c1mdpe3nbmvk0virlf4@google.com","OPAQUE"
"2019-12-22T19:30:00Z","2019-12-22T19:45:00Z","2021-10-24T00:15:59Z","nehdfod1cs40jm1l3fnbvj9mog@google.com","OPAQUE"
"2019-12-13T15:00:00Z","2019-12-13T15:15:00Z","2021-10-24T00:15:59Z","orlhjrpvg9b8bp6707feccjtd4@google.com","OPAQUE"
"2019-12-31T17:00:00Z","2019-12-31T17:15:00Z","2021-10-24T00:15:59Z","pbdgb64pkr1ndudu1691r2m0ek@google.com","OPAQUE"
"2019-12-15T17:30:00Z","2019-12-15T17:45:00Z","2021-10-24T00:15:59Z","t0cs3isn6pn7ttkjar5jitrjr0@google.com","OPAQUE"
"2019-12-21T19:00:00Z","2019-12-21T19:15:00Z","2021-10-24T00:15:59Z","t7i9ak58trh1bmq643dj4b49mo@google.com","OPAQUE"
"2019-12-12T22:15:00Z","2019-12-12T22:30:00Z","2021-10-24T00:15:59Z","v5tav5ljmcd0k5do9ov6or2n4c@google.com","OPAQUE"
"2019-12-26T16:45:00Z","2019-12-26T17:00:00Z","2021-10-24T00:15:59Z","f4ibj6ve1v698kjlng5i28jupc@google.com","OPAQUE"
"2019-12-24","2020-01-01","2021-10-24T00:15:59Z","9o2m7r10nkej8c2qvqsl8dckig@google.com","TRANSPARENT"
"2019-12-27T04:30:00Z","2019-12-27T04:45:00Z","2021-10-24T00:15:59Z","tfk9uh4vg9uqdev4b7rg8ehjss@google.com","OPAQUE"
"2019-12-28T04:45:00Z","2019-12-28T05:00:00Z","2021-10-24T00:15:59Z","ce3dgtgjm1c341lc52q9pobgbk@google.com","OPAQUE"
"2019-12-28T04:15:00Z","2019-12-28T04:30:00Z","2021-10-24T00:15:59Z","h3ap59d9c08u6lbkc8usrd4mag@google.com","OPAQUE"
"2019-09-17T01:00:00","2019-09-17T07:00:00","2021-10-24T00:15:59Z","0bn6aerq3thdfdp0fv01ghhb8g@google.com","OPAQUE"
"2019-10-12T01:00:00","2019-10-12T07:00:00","2021-10-24T00:15:59Z","0bn6aerq3thdfdp0fv01ghhb8g_R20190925T050000@google.com","TRANSPARENT"
"2019-10-15T01:00:00","2019-10-15T07:00:00","2021-10-24T00:15:59Z","0bn6aerq3thdfdp0fv01ghhb8g_R20190925T050000@google.com","TRANSPARENT"
"2019-10-25T01:00:00","2019-10-25T07:00:00","2021-10-24T00:15:59Z","0bn6aerq3thdfdp0fv01ghhb8g_R20190925T050000@google.com","TRANSPARENT"
"2019-09-25T01:00:00","2019-09-25T07:00:00","2021-10-24T00:15:59Z","0bn6aerq3thdfdp0fv01ghhb8g_R20190925T050000@google.com","TRANSPARENT"
"2019-12-12T01:00:00","2019-12-12T07:00:00","2021-10-24T00:15:59Z","0bn6aerq3thdfdp0fv01ghhb8g_R20191212T060000@google.com","TRANSPARENT"
"2020-01-08T14:30:00Z","2020-01-08T15:30:00Z","2021-10-24T00:15:59Z","2es1ud66lratliivbs6s7trqm4@google.com","OPAQUE"
"2020-01-10T03:00:00Z","2020-01-10T04:00:00Z","2021-10-24T00:15:59Z","p80s5u90n7142o1h1a4jbnoruk@google.com","OPAQUE"
"2020-01-10T14:45:00Z","2020-01-10T16:45:00Z","2021-10-24T00:15:59Z","nj365plnbsf1l54t70r9u8l4os@google.com","OPAQUE"
"2020-01-12T16:30:00Z","2020-01-12T17:30:00Z","2021-10-24T00:15:59Z","78r1ase4fv678gi0ruiqpd08ho@google.com","OPAQUE"
"2020-01-12T18:00:00Z","2020-01-12T21:00:00Z","2021-10-24T00:15:59Z","067ltqipipeohbea19hja9vsoc@google.com","OPAQUE"
"2017-08-14T18:00:00Z","","2021-10-24T00:15:59Z","1603-1502715600-1502715600@secfac.wisc.edu","OPAQUE"
"2017-06-19","2017-06-20","2021-10-24T00:15:59Z","1619-1497830400-1497916799@secfac.wisc.edu","OPAQUE"
"2017-08-21","2017-08-22","2021-10-24T00:15:59Z","1812-1503273600-1503359999@secfac.wisc.edu","OPAQUE"
"2017-09-06","2017-09-07","2021-10-24T00:15:59Z","1817-1504656000-1504742399@secfac.wisc.edu","OPAQUE"
"2017-09-04","2017-09-05","2021-10-24T00:15:59Z","1826-1504483200-1504569599@secfac.wisc.edu","OPAQUE"
"2017-09-14T18:30:00Z","","2021-10-24T00:15:59Z","1874-1505395800-1505395800@secfac.wisc.edu","OPAQUE"
"2017-01-15","2017-01-16","2021-10-24T00:15:59Z","1879-1484438400-1484524799@secfac.wisc.edu","OPAQUE"
"2017-01-16","2017-01-17","2021-10-24T00:15:59Z","1881-1484524800-1484611199@secfac.wisc.edu","OPAQUE"
"2017-09-08T18:30:00Z","","2021-10-24T00:15:59Z","2025-1504877400-1504877400@secfac.wisc.edu","OPAQUE"
"2017-09-07T18:15:00Z","","2021-10-24T00:15:59Z","2061-1504790100-1504790100@secfac.wisc.edu","OPAQUE"
"2017-09-13T18:30:00Z","","2021-10-24T00:15:59Z","2080-1505309400-1505309400@secfac.wisc.edu","OPAQUE"
"2017-08-24T17:00:00Z","","2021-10-24T00:15:59Z","2812-1503576000-1503576000@secfac.wisc.edu","OPAQUE"
"2017-09-14T17:00:00Z","","2021-10-24T00:15:59Z","2814-1505390400-1505390400@secfac.wisc.edu","OPAQUE"
"2017-08-23T17:00:00Z","","2021-10-24T00:15:59Z","2841-1503489600-1503489600@secfac.wisc.edu","OPAQUE"
"2017-09-13T17:00:00Z","","2021-10-24T00:15:59Z","2855-1505304000-1505304000@secfac.wisc.edu","OPAQUE"
"2017-08-18T17:00:00Z","","2021-10-24T00:15:59Z","2887-1503057600-1503057600@secfac.wisc.edu","OPAQUE"
"2017-09-08T17:00:00Z","","2021-10-24T00:15:59Z","2891-1504872000-1504872000@secfac.wisc.edu","OPAQUE"
"2017-08-17T17:00:00Z","","2021-10-24T00:15:59Z","2901-1502971200-1502971200@secfac.wisc.edu","OPAQUE"
"2017-09-07T17:00:00Z","","2021-10-24T00:15:59Z","2918-1504785600-1504785600@secfac.wisc.edu","OPAQUE"
"2017-09-26T17:00:00Z","2017-09-26T18:30:00Z","2021-10-24T00:15:59Z","4069-1506427200-1506432600@secfac.wisc.edu","OPAQUE"
"2017-08-28T18:00:00Z","","2021-10-24T00:15:59Z","4169-1503925200-1503925200@secfac.wisc.edu","OPAQUE"
"2017-09-11T18:00:00Z","","2021-10-24T00:15:59Z","4171-1505134800-1505134800@secfac.wisc.edu","OPAQUE"
"2017-09-18T18:00:00Z","","2021-10-24T00:15:59Z","4172-1505739600-1505739600@secfac.wisc.edu","OPAQUE"
"2017-09-25T18:00:00Z","","2021-10-24T00:15:59Z","4173-1506344400-1506344400@secfac.wisc.edu","OPAQUE"
"2017-10-02T18:00:00Z","","2021-10-24T00:15:59Z","4957-1506949200-1506949200@secfac.wisc.edu","OPAQUE"
"2017-09-21T00:00:00Z","","2021-10-24T00:15:59Z","5248-1505934000-1505934000@secfac.wisc.edu","OPAQUE"
"2017-09-28T21:30:00Z","","2021-10-24T00:15:59Z","5257-1506616200-1506616200@secfac.wisc.edu","OPAQUE"
"2017-09-15T17:00:00Z","2017-09-15T18:30:00Z","2021-10-24T00:15:59Z","5277-1505476800-1505482200@secfac.wisc.edu","OPAQUE"
"2017-09-28T21:00:00Z","","2021-10-24T00:15:59Z","5457-1506614400-1506614400@secfac.wisc.edu","OPAQUE"
"2017-09-23T15:00:00Z","2017-09-23T17:30:00Z","2021-10-24T00:15:59Z","5598-1506160800-1506169800@secfac.wisc.edu","OPAQUE"
"2020-01-04T00:00:00","2020-01-04T06:00:00","2021-10-24T00:15:59Z","c87jubto3o17snhon4nagdu9c8@google.com","TRANSPARENT"
"2020-01-14T00:00:00","2020-01-14T07:30:00","2021-10-24T00:15:59Z","c87jubto3o17snhon4nagdu9c8@google.com","TRANSPARENT"
"2020-01-16T01:15:00Z","2020-01-16T02:15:00Z","2021-10-24T00:15:59Z","84kc0cgj0p4qrcf89791h4ttro@google.com","OPAQUE"
"2020-01-15T20:45:00Z","2020-01-15T21:45:00Z","2021-10-24T00:15:59Z","4l1c6cequhhb7q98u86852acb0@google.com","OPAQUE"
"2020-01-17T00:00:00Z","2020-01-17T01:00:00Z","2021-10-24T00:15:59Z","0siib5fmqdobg4ga6aojcf1lsc@google.com","OPAQUE"
"2020-01-17T12:30:00Z","2020-01-17T13:30:00Z","2021-10-24T00:15:59Z","hkhk230apsu0c2scm8eeartheo@google.com","OPAQUE"
"2020-01-17T18:00:00Z","2020-01-17T19:00:00Z","2021-10-24T00:15:59Z","doio9bi82b5b4e8m9dea9brbjg@google.com","OPAQUE"
"2020-01-18","2020-01-19","2021-10-24T00:15:59Z","s2nqpec31iuecf8h0h5v5ts93s@google.com","TRANSPARENT"
"2020-01-19","2020-01-20","2021-10-24T00:15:59Z","1hjiba4jc1fmqfq89ugj99lleo@google.com","TRANSPARENT"
"2020-01-19T17:30:00Z","2020-01-19T18:30:00Z","2021-10-24T00:15:59Z","dae31bd8tph1r8q397s99gahkk@google.com","OPAQUE"
"2020-01-21T20:30:00Z","2020-01-21T21:45:00Z","2021-10-24T00:15:59Z","2jdb22gi09sqdntb4gh53342k8@google.com","OPAQUE"
"2020-01-15T00:00:00","2020-01-15T07:30:00","2021-10-24T00:15:59Z","mlvgp0clj33md6be7g7r0l9i48@google.com","TRANSPARENT"
"2020-01-19T00:00:00","2020-01-19T07:30:00","2021-10-24T00:15:59Z","icdjaug4v9pgr74qpvh5315k68@google.com","TRANSPARENT"
"2020-01-21T02:00:00Z","2020-01-21T03:00:00Z","2021-10-24T00:15:59Z","c5ej2tcv5dg1qgpinigm4l8am0@google.com","OPAQUE"
"2020-01-21","2020-01-22","2021-10-24T00:15:59Z","7sgep8es40gqd2hqid2ghhkod4@google.com","TRANSPARENT"
"2020-01-24T00:30:00Z","2020-01-24T01:30:00Z","2021-10-24T00:15:59Z","tcevdtdo6dbp3rpc1otl3fuhmc@google.com","OPAQUE"
"2020-01-24T23:30:00Z","2020-01-25T00:00:00Z","2021-10-24T00:15:59Z","bsstthkv3oo5b31a779r9n8dl0@google.com","OPAQUE"
"2020-01-25T23:30:00Z","2020-01-26T00:30:00Z","2021-10-24T00:15:59Z","p7j066vvh6prleu6bbnpg8lris@google.com","OPAQUE"
"2020-01-26T18:00:00Z","2020-01-26T22:00:00Z","2021-10-24T00:15:59Z","ehlkrne6dkgtqsk82p5oepv404@google.com","OPAQUE"
"2020-01-28T19:20:00Z","2020-01-28T20:10:00Z","2021-10-24T00:15:59Z","71v6hqvfm75352bui55errdi6o@google.com","OPAQUE"
"2020-01-30T13:30:00Z","2020-01-30T14:30:00Z","2021-10-24T00:15:59Z","t34jvbvla682gtotr8qq82qv28@google.com","OPAQUE"
"2020-02-01T18:00:00Z","2020-02-01T19:00:00Z","2021-10-24T00:15:59Z","8gbvja6rkjcv4i3gtpg92t9i5g@google.com","OPAQUE"
"2020-02-03T01:30:00Z","2020-02-03T02:30:00Z","2021-10-24T00:15:59Z","u168s09fd1lhridoococ20ah3c@google.com","OPAQUE"
"2020-02-05T14:30:00","2020-02-05T15:45:00","2021-10-24T00:15:59Z","7mu9nodug2o1lgfhc76fgccdoo@google.com","OPAQUE"
"2020-02-06T14:30:00","2020-02-06T15:45:00","2021-10-24T00:15:59Z","2jkkekd5duu2thl39j1v0sa7pg@google.com","OPAQUE"
"2020-02-08T19:00:00Z","2020-02-08T20:00:00Z","2021-10-24T00:15:59Z","hc0ija5rasnfrmnar3pp9gg6m4@google.com","OPAQUE"
"2020-02-09","2020-02-10","2021-10-24T00:15:59Z","djjq76887qgndk5b57umtj3cus@google.com","TRANSPARENT"
"2020-02-11T00:00:00Z","2020-02-11T01:00:00Z","2021-10-24T00:15:59Z","s9g5sm0kv9gsaij70uoen6fmn4@google.com","OPAQUE"
"2020-02-12T19:20:00Z","2020-02-12T20:10:00Z","2021-10-24T00:15:59Z","a7d4lcebo0fbik209ccvfm34os@google.com","OPAQUE"
"2020-02-12T18:00:00Z","2020-02-12T19:00:00Z","2021-10-24T00:15:59Z","h1346g42pbhu2lfs9q39ltasu8@google.com","OPAQUE"
"2020-02-16T19:00:00Z","2020-02-16T20:00:00Z","2021-10-24T00:15:59Z","srcil6qne2esapmiis9njkj4ps@google.com","OPAQUE"
"2020-02-13T01:45:00Z","2020-02-13T02:45:00Z","2021-10-24T00:15:59Z","qvr0iogsdavah4pbmi7d0h9fh4@google.com","OPAQUE"
"2020-02-14","2020-02-15","2021-10-24T00:15:59Z","fjbb0ogugt37n1ie5tinl4id08@google.com","TRANSPARENT"
"2020-02-18T17:00:00Z","2020-02-18T17:50:00Z","2021-10-24T00:15:59Z","lktg8drjecceevqp23f7pkd560@google.com","OPAQUE"
"2020-02-26T23:30:00Z","2020-02-27T01:00:00Z","2021-10-24T00:15:59Z","jt73ptu72k3ncmbu0igsknf64s@google.com","OPAQUE"
"2020-02-18T22:30:00Z","2020-02-18T23:30:00Z","2021-10-24T00:15:59Z","ir54qdea95ltlq5a93r0j1r584@google.com","OPAQUE"
"2020-02-20T01:30:00Z","2020-02-20T02:30:00Z","2021-10-24T00:15:59Z","7hd4n87i87a2gr1thhttl71apo@google.com","OPAQUE"
"2020-02-21T19:00:00Z","2020-02-21T20:00:00Z","2021-10-24T00:15:59Z","edcucm5ih1rmq0sbaqu0opsep4@google.com","OPAQUE"
"2020-02-22T19:00:00Z","2020-02-22T21:00:00Z","2021-10-24T00:15:59Z","kpeqeghhkkls7ljhorkl4m2sgg@google.com","OPAQUE"
"2020-02-24T21:00:00Z","2020-02-25T00:00:00Z","2021-10-24T00:15:59Z","v0kp4ted6890mvqk0ffdq6gfg0@google.com","OPAQUE"
"2020-02-25T23:30:00Z","2020-02-26T00:30:00Z","2021-10-24T00:15:59Z","svhv4djrc37454odqcnkotsm54@google.com","OPAQUE"
"2020-02-26T23:00:00Z","2020-02-27T00:00:00Z","2021-10-24T00:15:59Z","kv4ekti41kpnbvbngr255g2qgk@google.com","OPAQUE"
"2020-02-28T01:15:00Z","2020-02-28T02:45:00Z","2021-10-24T00:15:59Z","75be6qijfoc2nlps9jopgqs5to@google.com","OPAQUE"
"2020-03-02T17:00:00Z","2020-03-02T18:00:00Z","2021-10-24T00:15:59Z","6mv51ok5df4mvjtha2uocno380@google.com","OPAQUE"
"2020-03-01","2020-03-02","2021-10-24T00:15:59Z","4jo93i55jm1ef1khkqfan41vmc@google.com","TRANSPARENT"
"2020-03-01T18:00:00Z","2020-03-01T19:00:00Z","2021-10-24T00:15:59Z","vj99mrc84gpujhf3v7l8bactc8@google.com","OPAQUE"
"2020-03-02T23:00:00Z","2020-03-03T00:00:00Z","2021-10-24T00:15:59Z","hvfu7of0if408k41qg7ho41c9c@google.com","OPAQUE"
"2020-03-05T23:00:00Z","2020-03-06T01:00:00Z","2021-10-24T00:15:59Z","v0rfmcm23sf62ejeevjgsk4n8g@google.com","OPAQUE"
